RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06
84390,60139,Glendale Heights,IL,Chicago,Du Page,3134,134450,124875,124050,123250,123500,126650,119950,121200,126550,119450,117450,121250,123875,125450,125800,127325,126125,125850,120608.5,121383.45,122000.05,120725,117350,118775,120775,118425,120050,121300,123150,121950,125775,125575,123400,119950,121950,123700,124325,128325,126225,124000,123750,124125,127150,121600,123000,122525,118675,121700,122050,129900,134600,136000,135550,136175,135025,134775,135775,142200,140600,141225,140350,139875,141650,146250,150350,149125,152650,151175,147775,148850,146875,148200,155350,158625,162350,160025,159200,162700,168550,161425,159075,161300,161750,163750,168850,173625,173625,177100,179650,179250,176775,175625,175675,177425,175050,182050,185800,178450,183700,184650,185675,183025,186775,191075,197550,182300,165050,160150,164650,174850,196225,207275,208600,210600,217050,209975,206375,202100,198400,200750,208000,215650,212600,214450,212350,215700,216150,213200,215725,214675,213625,227250,224075,221550,209250,207500,215150,208750,192900,192700,168500,175050,,153076.9231,164352.9412,182300,190600,190900,189000,,182615.3846,191588.2353,180050,,161500,,196153.8462,191117.6471,,173846.1538,176117.6471,177450,169650,174050,173850,151250,,133269.2308,146764.7059,157000,158000,154400,153625,156975,,,142500,141029.4118,,,,126000,,79076.9231,99117.6471,125300,128200,,104153.8462,114705.8824,,113461.5385,107058.8235,123250,130500,132025,132725,127750,137950,145050,134475,128025,130125,,142692.3077,125588.2353,140950,137800,122000,117250,125950,144050,152700,157300,146650,161275,162325,164050,166925,177225,174050,173700,170300,,136800,150900,,166153.8462,171529.4118,166850,168625,172925,175250,176300,160700,160800,144700,145200,166850,179000,185500,178800,185900
99749,98362,Port Angeles,WA,Port Angeles,Clallam,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,183470.5882,185165,172285,165700,178290,,159515.3846,149488.2353,146711.5,169573.05,165148.45,,,,,,,,,,,,,,,,,,195400,178988.2353,167935,174525,,152723.0769,163970.5882,,,167000,171705.8824,203800,204500,184450,181200,194600,191450,181900,,,,156000,161294.1176,169650,194200,214300,192000,179950,186450,215000,207850,197085,211015,195700,177750,182775,191660
81328,53406,Mount Pleasant,WI,Racine,Racine,3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164500,154500,146300,146375,148625,143040,144085,143700,142750,149750,140365,,136438.4615,139000,142650,144555,142645,143165,148800,145455,128955,134325,156800,154575,145950,150190,161235,163975,171925,173265,,155076.9231,155882.3529,135250,,,,140000,151705.8824,,151823.0769,136517.6471,142035,,,131000,,145615.3846,,,,,165000,,,128900,,,,,155000,146176.4706,,144865,158630,171270,164100,156950,146500,,141923.0769,,150576.9231,156235.2941,154925,153825,151500,,131538.4615,,144515,,,,,142000,140176.4706,144415,124485,114450,131420,155645,127935,118500,118955,,,,127900,136194.1176,123885,134750,127915,134750,,,,,,,,119500,145088.2353,148975,152250,155400,144800,,,,,,173500,,92000,111411.7647,94050,99300,,,,,,,130000,115294.1176,100750,104400,110100,,87615.3846,80000,,,125000,,,
60965,8075,Delran,NJ,Philadelphia,Burlington,3137,98350,100245,111205,106635,110139.5,111045.5,114915,112010,108792.5,112557.5,123525,115075,107075,110350,120250,126150,126350,128450,127850,111425,99725,105000,,115384.6154,,121269.2308,115294.1176,114915,122585,126250,128000,131875,120125,109175,108775,113175,133400,119442.5,122032.5,129700,129650,126400,133700,131050,133025,132275,143550,131415,132510,127625,133100,137900,148100,145690,143810,138550,132450,140375,129425,140365,141235,142025,142390,146735,152250,148350,149775,154175,148375,147690,152700,150410,146990,152485,161500,162575,158540,170700,157935,160215,173435,166350,160050,139445,150536.5,169601.5,164887,172750,174750,171500,171500,162950,179115,169885,175445,159796.5,184198.5,191950,202245,205816.5,203295,201968.5,206068,208666.05,211760.45,206878.5,207086.5,213368,208558,205960.75,205740,218390.25,236576.5,231935,232965,223435,222550,229625,211930,224745,234750,235945,247616.5,260206,270622.5,238950,249710,258447,248413,250095,245496.5,245498.5,248070,240174,243346,260965,254560,268042.5,251682.5,249232.5,224497.75,226484.75,206600,184875,201425,237850,258442.5,249994.75,254086.25,236300.5,233511,234150,219700,200400,,247153.8462,250001.1765,212085.2,220385.8,221550,199225,192475,199100,204905,217845,192750,,187615.3846,194941.1765,202465,222785,210535,,166923.0769,170000,183450,212300,191500,177875,167637.5,187837.5,192525,173875,,158269.2308,190000,172850,171600,168715,189950,173985,,174175,188850,169025,177800,181115,192735,197250,166800,168400,187050,189500,197750,194800,202700,194500,211250,213100,209500,217550,199950,194300,189950,,,129900,175252.9412,185435,205000,209000,194850,178660,174640,160450,160100,177115,,160384.6154,182352.9412,190250,201950,208600,198800,191990,169810,173850,177400,165750,166000,189550,190450,
58981,2906,Providence,RI,Providence,Providence,3138,155750,151800,,193550,164950,164600,,193076.9231,,191269.2308,,209230.7692,,171125,167125,180500,186178.5,192449.95,192228.55,182100,170600,145025,144925,141000,173550,160300,153850,168250,171650,165250,155550,146550,145650,146300,,125076.9231,156147.0588,186650,177375,175050,195950,186000,220900,204950,197950,180750,210500,213150,216800,183375,199175,239550,215150,226000,213175,237575,266000,251250,238525,215475,239500,231475,233525,259350,261550,261350,282350,284100,284800,283500,262500,251250,268150,298850,318000,309650,319780,291620,299250,294600,318400,324650,327600,302600,274725,291025,328550,335300,333550,308625,287825,274300,293250,363750,405850,380550,332850,331700,358800,378200,381700,408100,416750,381500,346950,376800,342750,338875,347825,327300,340500,370500,444450,404575,371375,346350,363125,374375,385500,389850,382600,382025,372775,373900,366225,364275,385250,363650,428575,379575,362600,401850,412350,357250,336250,338650,370375,391725,374300,397250,397700,363500,,334457.5,366457.75,380399.75,378100,409250,395300,392510,381540,,336769.2308,,,,425000,346176.4706,345600,329150,328150,285100,,317769.2308,346775,,294153.8462,378311.7647,386385,341250,315500,333930,358720,345775,,348076.9231,357941.1765,,,,,332000,369058.8235,338050,343500,342475,,,,,,,,417600,436129.4118,395825,368065,372050,399750,430500,390000,,,387500,318382.3529,335125,369250,405700,437475,406575,,340769.2308,387294.1176,408757.5,,,272500,359264.7059,361875,347300,370900,376215,402785,428550,405470,371530,,323076.9231,379705.8824,345500,343400,361350,400800,401950,357725,336232.5,365492.5,379700,383675,361500,374575,363994,344110.8
66277,20191,Reston,VA,Washington,Fairfax,3139,156050,146000,166000,183200,168965,171785,174500,181725,158225,144150,140000,145725,144875,148700,152300,154665,168985,180800,170400,171300,163050,172200,160230.5,163048.85,164831.65,171975,178475,171625,177725,166750,161950,165100,164277.5,169074.25,176077.25,170366,166150,164900,165350,162150,161650,146065,142113,134502,141700,136815,148735,165275,159200,162475,156165,157950,168485,171500,165650,157450,152865,143285,159900,158250,171250,169125,183655,192135,191985,177500,175300,167400,185350,193250,192750,178375,170075,181750,211325,225725,219050,207000,215200,233100,234510,233790,216050,224065,253285,248700,255500,270100,285650,288025,266452.5,273672.5,288250,263500,257500,252900,259050,273425,285500,311825,321945,320605,302200,297700,289050,299950,319725,337010,329390,348007.5,362317.5,388150,387600,395400,387050,376750,368000,367450,378650,389175,384175,390450,389715,390435,362050,359250,371700,380400,386075,382425,362955,365237,365778,377900,419375,409925,400250,365700,353250,323500,338500,396700,380050,369775,357125,434100,422400,390050,377800,365150,361850,341050,317590,278551.5,240998.5,,358800,373000,363250,354250,352900,370025,368125,337450,347050,309375,310025,327750,335800,298000,323000,339250,331000,398100,384400,358200,358280,330570,257750,297500,333715,362985,399500,420200,366027.5,350128.75,336583.75,356985,365750,338250,316450,284550,329900,331850,388000,408700,382715,344735,330165,344235,357000,376000,353415,342235,337750,357500,397250,411025,404992.5,379532.5,385200,364965,339685,343800,386850,375400,422000,390000,401650,408550,417465,393235,391700,382965,401235,398250,407000,413750,418750,417150,432100,415050,384400,347300,361250,375700,357050,358790,332097.5,352512.5,388250,403150,475000
62523,12302,Glenville,NY,Albany,Schenectady,3140,91176.4706,86840,95098,89592,92600,86350,87725,87525,,82976.9231,72713.5294,82022.05,84034.45,93000,85950,85700,84975,84585,89890,89550,88600,83675,,98076.9231,92970.5882,84335,86485,89670,83285,85400,88100,89150,94300,92950,87375,84660,86065,84050,86300,83475,88675,91075,87569,80635.8,81958.2,84000,82650,80500,85775,90340,89285,90562.5,91937.5,91415,94994,95200.8,91553.2,93242.5,85532.5,80465,96085,94025,90000,92900,94940,91385,94050,95485,107799.5,102985.5,105350,99570,100455,98875,102575,106232.5,116007.5,117235,107350,96200,101050,112000,111000,108150,105630,111770,124550,112450,119750,119625,124925,131825,145225,135065,126485,122125,120750,138225,151590,151260,159400,172165,178650,159885,149065,142210,140890,140400,146300,146285,151915,161210,171275,183750,181065,191285,177115,166935,161850,162200,163600,156965,172200,176485,177250,172500,164750,168000,167240,161410,161500,169750,159375,164325,170115,177335,174250,171500,172500,173250,169800,190125,174652.5,179172.5,173300,185500,179950,185850,178675,172225,164850,170575,171025,160850,152850,152500,174250,171000,174150,164450,154400,158750,166275,160350,167125,164625,169875,153625,140410,159690,161300,168125,156175,176775,173750,162075,151872.5,153902.5,172800,164200,155300,156450,160975,165150,173000,173625,181600,167500,164650,140950,159050,161150,158725,164325,166050,178650,180600,178650,169600,174300,167150,162550,168915,165460,174575,160950,163000,174900,204650,197650,177050,160500,155160,159587,168323,173500,181500,174550,161300,152335,153515,167325,167875,175875,157775,154400,145150,169200,181750,200200,183350,173675,171875,166600,154100,156285,159015,174600,153800,148000,151700,165250,176725
62758,12804,Queensbury,NY,Glens Falls,Warren,3141,100500,112235,107369.5,105965.5,100575,102637.5,102987.5,104300,103950,108675,112715,116760,111400,108350,95875,96375,96600,100850,100775,112551.5,110918.55,111912.95,108463.5,100654,102487.5,101750,105200,109800,103600,101350,102450,103800,106975,95525,99800,95425,107150,109812.5,121330,119559.75,107307.75,103000,105750,111075,108575,108675,111425,115575,112725,104675,107325,110925,116075,114350,116875,115725,111900,113650,117825,128725,133275,123275,117625,121675,119850,124100,123005,124995,114404,118360.3,134943.7,142075,129425,128400,132644,140545.8,135298.2,135050,131400,148275,154650,,126885,157850,145575,140865,140360,172100,203825,188250,160950,151440,155185,160150,181225,178412.5,190731.25,174006.25,189800,201715,189560,218777.5,198025,214022.5,204400,213325,203275,196470,205480,207800,230285,228729.5,232205.5,210200,209840,246859.5,244293.4,,178682.5,204110,202100,190245,194855,234800,220700,228000,218200,204405,206223.5,219081.5,230375,224175,223000,231500,213650,200535,205665,208375,246225,229950,213450,217700,212200,220100,222500,225400,216350,209050,213450,187600,213850,206385,203465,197965,170730,187155,168500,181615,195885,196200,200100,189850,191200,190100,198200,180615,,193953.8462,189782.3529,192550,204472.5,210431.25,219956.25,207550,196575,183125,197475,198758.5,,163707.6923,155337.6471,175623,188350,208450,204000,211600,214960,207740,,191151.5385,210281.1176,209124.55,202635,194350,209600,198100,202050,,196329.95,190248.55,188750,188575,189825,181025,175525,181475,188690,190325,179621,180077.7,178612.3,205750,193112,179428.4,,,210000,212941.1765,216750,215500,219875,220625,201750,203200,186800,191415,216535,,215100,198764.7059,211100,224300,223620,212005,211850,203825,214200,217130,219970,225800,,,
67148,22102,Mc Lean,VA,Washington,Fairfax,3142,185141.1765,185730,,,428025,489750,435700,,,,253050,234018,214047,,314125,,,204636.6,,373400,391630,413820,,,299775,,398300,420700,396500,,,166765.85,164250,167310,175567.5,155944.25,172863.75,,,297750,256350,233375,,297500,,,179425,181325,168500,179875,185050,189450,169250,175500,182150,214300,222400,255600,220715,206835,211345,219486.5,223108.5,225600,,269025,291175,248250,236750,230150,232350,250700,261465,263235,238600,252995,232805,220656,201142.2,,,,,766225,,635183.75,681400,682150,668200,668500,,497500,570000,479950,,302450,300835,310400,317000,330950,331815,323355,338980,345400,372100,355000,332250,344250,371400,404350,426250,392050,399450,388875,384075,421175,400625,406575,413840,429235,403500,413940,418208,,480675,,391650,355100,350400,363225,,373461.5385,402352.9412,381750,368000,369250,387500,397350,345150,364000,371750,,,288000,325647.0588,348900,384050,379700,363800,392250,418000,390000,362000,,480769.2308,,389230.7692,341705.8824,382565,332885,,559200,429800,364466.5,462826.55,643639.95,557500,431250,340500,325600,581650,730600,597400,433750,382250,348350,351450,349700,439750,416750,620100,657025,721462.5,658522.5,698490,590000,438750,378250,357000,355750,577050,529700,414750,359750,413450,629550,741400,589850,432500,356875,368250,385950,367175,379625,474200,450400,514395,609205,539000,465800,425650,397525,507675,494350,432450,388300,428275,686725,723750,594375,,413900,427250,420500,467850,440150,416500,425000,422500,,550250,501000,442500,,496600,432250,388150,415800,424425,444375,479750,471000,
60574,7065,Rahway,NJ,New York,Union,3143,124305,126950,121050,122550,118950,117750,122375,122425,109450,109275,120725,109450,106585,114509.5,121625.5,122300,127300,120450,118725,116000,118140,124235,122500,122600,120460,119690,123500,130150,131450,129250,123200,126025,131125,127650,122275,127375,131600,135800,136750,132400,135125,136590,136435,132800,134250,126450,131350,133850,135600,132500,142250,148000,146915,147485,137415,141885,148515,148385,141000,148350,149650,154975,157275,155500,157050,158800,163000,169600,166150,167250,172500,168800,170900,176050,184550,191115,186735,187250,195000,199800,206875,201950,201125,204950,204800,187200,194800,218950,230465,230985,228100,221265,229285,235750,237150,227600,225900,235100,247865,251300,250385,256650,260000,251775,261275,263300,275275,264975,271450,273650,277150,287875,278775,287550,302215,315235,313750,311150,309850,306000,314700,320550,329300,330700,310750,300950,310965,314985,328125,328375,323750,327550,327450,336000,334150,322100,323000,317000,308000,321450,321465,306235,288750,,303076.9231,303676.4706,306237.5,310887.5,306750,292250,290500,,276923.0769,262382.3529,267825,,,270000,262352.9412,247350,249280,267800,295670,289325,262725,,257307.6923,265147.0588,250325,239800,237500,234250,216500,237000,240250,247000,220250,,204230.7692,,223153.8462,,233384.6154,228529.4118,218650,219600,205250,195250,207500,,205000,187823.5294,182850,186500,192050,194700,182500,176250,170400,,192453.8462,185294.1176,190754.5,197528.15,212738.85,213212.5,206425,191175,187925,201000,214750,204950,207300,198750,179250,199850,,226153.8462,227941.1765,226750,,221153.8462,210588.2353,196900,197850,174500,195025,192992.5,185607.5,183975,190285,209015,205325,204425,209000,216350,232900,236950,217300,218850,212400,221250,206250
72405,33076,Coral Springs,FL,Miami-Fort Lauderdale,Broward,3144,,216000,,,,,,,,292200,,216276.9231,219088.2353,230725,233625,228540,222700,,220153.8462,222500,215190,197710,212675,226700,211250,209970,216480,231065,225035,227215,233435,222800,225050,221525,222040,216415,198540,201530,211000,223450,230850,246750,258250,242400,229750,225265,233510,210925,215970,212280,234800,241400,239315,239765,254784,253674.8,271404.2,268535,272105,259795,270900,270850,279375,280225,279350,259665,261060,281725,288700,317550,273000,265900,261600,266500,278500,299450,301550,301750,287625,300125,293200,328750,338650,332270,337230,332350,333400,344600,360825,370940,350635,350875,336525,,446770,422500,409850,418500,426700,451750,440855,423295,423000,408000,433865,462900,411425,430710,452915,475700,472056.5,480450.05,499036.45,518735,,405000,,331715,371485,422475,459775,500100,552650,568500,591450,565890,543810,538250,509250,613450,734280,654570,604250,563000,575000,536750,561150,481475,437875,536250,487700,494590,527610,491750,425000,431750,418750,451075,413925,389250,420900,420250,403850,454450,454350,428200,,341500,369500,394000,363500,339450,341700,380505,393045,401100,402250,398650,363150,378950,400750,408000,405175,396690,377135,461000,431850,376245,319455,333485,315680,327985,367750,351800,340150,344050,375500,377500,352250,332500,343750,343750,377150,371855,386095,394750,405735,382815,349300,355450,393355,402950,365200,375625,360875,412250,406250,429500,442750,416750,414750,426450,427800,462225,478555,458555,465315,474475,509250,503775,513800,485040,498585,500125,542855,527965,531230,529940,499810,487700,508800,523285,509015,498750,459950,477800,479400,517600,473750,439500,432500,458500,469075
60638,7208,Elizabeth,NJ,New York,Union,3145,,,125000,,133846.1538,136794.1176,,137769.2308,,128000,,,125000,132647.0588,127100,,,,,,,116500,,,,120000,132352.9412,134850,148400,141250,138500,137800,131700,131957.5,134890.25,,124153.8462,141764.7059,137400,147165,151285,158950,158150,151550,149150,,151538.4615,132588.2353,,142846.1538,158823.5294,172750,184000,174400,159650,166065,158100,167935,,,,158000,173000,177925,,168461.5385,191470.5882,183400,183605,185295,209750,,193307.6923,192529.4118,189765,213235,250700,221050,216250,220350,245725,221702.5,,,,225000,238529.4118,,,,,,,282500,266323.5294,272875,276625,,284646.1538,293787.0588,302601,313350,296000,289250,315250,327750,356750,327435,336165,331250,335700,341650,337900,345500,357750,374550,382450,405000,,401923.0769,379705.8824,371900,378800,374050,396250,394250,,,420000,391058.8235,,,345000,,315769.2308,,,,299000,,,349500,,,,350000,350000,,,,,,290000,,,,,,,230000,238823.5294,,241216.75,,228076.9231,,,,,,,165000,192647.0588,,,250000,,,,,,,,,,228000,,,140000,204705.8824,210100,,227661.5385,,,,,,,,,,230000,,206923.0769,205294.1176,,232846.1538,239411.7647,224650,225862.5,,,,,,,,,215000,,238076.9231,252058.8235,251700,241050,,,229000,,,,300000,,269230.7692,,260000,,213846.1538,229411.7647,,240769.2308,,
91188,76014,Arlington,TX,Dallas-Fort Worth,Tarrant,3146,,,,,,,,70616,63839.5294,,69099.0769,72794.1176,,68252.3077,68064.5882,71904.75,70676.25,71162.1,76974.65,,75943.0769,,75090.3077,72082.0588,,68303.9231,69445.3529,69517.1,,74217.3846,,,78953,,,71808,74780.3529,73813.05,79683,80597,84377.85,80588.2,78710,78275.55,79991,,80611.3077,81461.5294,82723,81978.7,79965.85,82350.8,81419,78457.65,81670.15,,81185.3846,78326.4706,78995.1,79083.4,81335,82490,84875,86780,85889.5,85159.15,84875.35,83800,83410,84115,85725,86190.5,88001.35,89251.6,89269.05,90229.65,89044.85,89285,88840,87254.5,87681.15,86953.35,87198,89166.6,89321.65,89628.25,89024.45,89229.05,89555.75,90141.25,92781.4,91869.1,90845.65,91600.45,96109.6,99553.05,99907.4,97823.7,97399.65,96100.2,95104.95,98967.7,99342.7,95754.2,94436.75,98735.75,94525.75,94114.3,94104.7,96540,96785,97492,100185.9,101244.9,99144.05,98000.55,97561.1,98579.55,102900,98833.25,100081.2,102305.5,101064.9,101332.6,101580.35,101605.05,98817.05,98799.85,104120,100735.15,99910.05,98582.6,98166.5,97615.1,100177.5,101759.05,102901.85,104154.3,103902.1,108436.55,109934.95,103521.75,,93122.0769,92706.7647,93903.9,94711.85,92450,99424,99036.3,87181.2,,76916.1538,,,,89550,84022.3529,,,102196,93871.0588,89957.5,91759.5,89104.9,,,85598,87283.8824,86495.6,83580.05,91045.05,,,71527,65349.3529,71087.8,,,,70000,72369.4118,73486.8,,69804.3077,,78071.3846,65131.7647,,52624.7692,52511.7647,,57883.0769,73355.6471,67959.85,69687.75,,67500,64235.2941,73569.5,77333.65,67360.85,67250,68237.5,,75384.6154,82970.5882,87794.5,87091.9,80622.6,84686.5,83835.55,82349.45,78912.45,84355,,90537,97395.2353,97574.65,96770.75,91096.1,102080.05,105725,103250,92517,,95981.6923,104459.2353,99710.15,93934,100483.8,96681.2,109553.7,111816.2,114990.35,119512.2,114936,120184.05,125728,125588.5,123607.5,123509.25,
74286,37311,Cleveland,TN,Cleveland,Bradley,3147,40841.1765,43985,47965,50485,43965,45185,40520,39755,46290,49135,48475,53655,55520,57000,56875,53575,59050,60600,60850,,47985,52250,53625,57775,54465,57787,59151.4,67765.6,68735,63650,62815,,72250,65402,58556.4,51795.6,54550,52925,56525,60965,66185,62115,58860,52100,59575,70200,72525,72562.5,63477.5,65435,72875,79890,69930,66205,66650,74150,76815,,55300,65100,64525,63175,67012.5,,95146.25,91385,77430,71170,66550,57900,52100,60750,67475,66990,67745,64040,71250,70325,72875,67550,66075,66334,61110.8,72418.2,74800,73415,73835,79880,76270,77250,68500.5,64850.35,64545.15,70814.5,75439.15,78557.85,75753,94147.85,88150.15,93312.5,102750,98175,86187.5,74177.5,85410,89150,84715,87700,102260,96925,91000,88550,92200,105200,105165,107035,103150,96550,85090,86475,88235,89950,108850,108250,116865,104875,98660,103155,97245,91500,92511,107795.95,105430.05,90845,84660,96725,112650,98225,96070,,105538.4615,91017.6471,81950,92300,100260,101500,104525,122750,,86038.4615,75176.4706,,118184.6154,,,79900,82900,86735,90750,94050,95550,104637,94045.9,86241.1,88375,73125,,81846.1538,91135.2941,83185,92300,100325,95175,84125,92240,95335,,90946.1538,54705.8824,,82307.6923,65870.5882,76733,81802,107305,83150,,115823.0769,,,,81500,101205.8824,92475,81875,79375,80800,105750,92115,94635,88550,87550,,115000,104588.2353,98850,89100,82070.5,104054.35,133216.15,122375,106525,88900,,,50000,57647.0588,78300,101125,88410,78715,75650,93700,86450,74375,71125,73300,,93805,112785,124425,108400,104475,87750,95050,99050,104050,107015,108735,94650,86225,106262.5,99527.5
76580,43212,Grandview Heights,OH,Columbus,Franklin,3148,,143900,145723.5294,,137692.3077,,,,,107000,,113538.4615,133382.3529,129890,133435,126400,132050,140300,134855,119910,108105,96780,,90769.2308,106005.8824,110650,130570,132250,140100,127970,,112350,129900,,,172000,160529.4118,154125,140340,138735,123275,143200,156575,146750,128350,147475,153475,161065,148735,150950,157325,159375,137050,126300,137000,139450,154050,146050,160600,146300,,124325,141700,173100,163315,152585,144615,,177823.0769,160058.8235,169875,183325,197000,187450,183550,,145900,157625,162625,,159384.6154,161264.7059,160800,156375,165200,179350,182865,166435,153915,173550,186600,191185,201000,,191230.7692,185882.3529,185575,177760,177265,183550,180285,166740,182175,178580,,168000,196235.2941,186550,174425,167625,190250,201400,193500,187300,183100,174650,184175,,,157000,162117.6471,195045,209805,219350,224665,213935,209500,196000,197200,169915,157085,169425,185500,215825,195400,198715,185735,215750,218350,206350,185725,172150,151675,145125,150890,164985,168015,190800,181935,193200,176450,155525,154575,,,172000,,201615.3846,204029.4118,201400,186175,164025,173930,176645,164800,,,229000,236647.0588,231250,207340,220910,198450,212915,,,,,,259900,,229130.7692,193488.2353,188985,222575,314425,281500,222700,,,,,249900,214664.7059,248985,253000,220100,188650,205530,,180692.3077,,159615.3846,,192230.7692,201029.4118,217875,225750,222200,211800,217250,203375,189570,,,225000,227352.9412,243900,237100,212175,184940,174200,208360,221625,,,,,222900,240252.9412,246275,237910,256380,245120,268775,319725,267000,,,268000,230941.1765,274450,332000
87872,68123,Bellevue,NE,Omaha,Sarpy,3149,108676.5,113935,118825,113525,108250,,110931.5385,102998.6471,,106320,108499.5294,113668.4,117535,118140,122511,122605.7,115052.8,110675.25,109624.25,116324.4,119324.1,115822,111321.5,114300,114500,113400,115150,113600,113550,116550,114600,117850,116350,117200,119400,121900,122850,123500,122000,123205,121295,123400,131450,129550,119750,,109461.5385,109000,112000,118600,119150,124050,122700,120850,120150,120200,118650,117450,118000,121950,121775,125825,128000,125650,122050,125300,130500,123900,122850,125000,123050,122850,126250,130600,129550,136900,132550,134175,130275,134000,137350,136200,133050,138800,138750,147000,149150,154900,154000,154550,147050,145750,148450,155750,152650,148100,152800,151250,157769,162173.3,153445.7,149450,160800,162900,159250,150600,157500,159200,159850,162850,167300,162050,157250,154000,154300,156200,158550,164700,158500,158000,162500,160300,161450,160650,162600,154900,152250,156890,158646,157065.2,170370.8,162000,157050,155950,165400,169900,170800,163150,158600,162350,162350,168700,156750,150800,157100,160800,158550,162250,164550,163950,156450,152800,159700,165600,159500,155050,151550,153900,152500,155700,158150,159200,157650,148450,148900,154050,156100,153100,150750,154500,158150,158350,153950,156050,163500,158500,1483173,1081121.1,548551.9,143150,152800,156800,166700,164450,160100,155100,152950,156150,154850,142728,145125,152600,148675,148575,150375,153250,150800,149750,147700,141600,144500,141650,137625,145025,155350,158950,157600,156800,163300,166900,168300,163000,159500,166500,173450,167700,159700,154600,164350,166450,176800,171950,167650,168850,165300,181950,187500,179450,174900,171835,177415,180550,180150,169600,167200,162150,172150,175250,175200,178300,175500,182800,189500
